,uriPer_x,uriPer_y,orgs,numberOrgs,uriOrgs,periods_x,BeginY_x,EndY_x,BeginY_y,EndY_y,periods_y
69629,http://www.wikidata.org/entity/Q4795098,http://www.wikidata.org/entity/Q5125111,Marquette University|Marquette University Law School,2,http://www.wikidata.org/entity/Q188370|http://www.wikidata.org/entity/Q6772633,1900-1924,1932.0,1943.0,1938.0,1949.0,1900-1924
69634,http://www.wikidata.org/entity/Q4795098,http://www.wikidata.org/entity/Q7047167,Marquette University|Marquette University Law School,2,http://www.wikidata.org/entity/Q188370|http://www.wikidata.org/entity/Q6772633,1900-1924,1932.0,1943.0,1928.0,1939.0,1900-1924
69666,http://www.wikidata.org/entity/Q4795215,http://www.wikidata.org/entity/Q6237034,Harvard University|Harvard Law School,2,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q49122,1900-1924,1926.0,1937.0,1928.0,1939.0,1900-1924
69681,http://www.wikidata.org/entity/Q4795215,http://www.wikidata.org/entity/Q7184142,Harvard University|Harvard Law School,2,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q49122,1900-1924,1926.0,1937.0,1925.0,1936.0,1900-1924
69689,http://www.wikidata.org/entity/Q4795215,http://www.wikidata.org/entity/Q880602,Harvard University|Harvard Law School,2,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q49122,1900-1924,1926.0,1937.0,1921.0,1932.0,1900-1924
69694,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q5004296,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1904.0,1915.0,1875-1899
69695,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q5075712,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1902.0,1913.0,1875-1899
69696,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q5134102,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1902.0,1913.0,1875-1899
69697,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q5258398,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1907.0,1918.0,1875-1899
69698,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q5368380,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1906.0,1917.0,1875-1899
69699,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q5370919,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1899.0,1910.0,1875-1899
69700,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q5484962,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1907.0,1918.0,1875-1899
69701,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q5535980,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1899.0,1910.0,1875-1899
69703,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q6106352,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1905.0,1916.0,1875-1899
69705,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q6520812,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1901.0,1912.0,1875-1899
69706,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q6531900,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1911.0,1922.0,1875-1899
69708,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q7106296,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1905.0,1916.0,1875-1899
69709,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q7152119,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1907.0,1918.0,1875-1899
69710,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q7287423,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1901.0,1912.0,1875-1899
69714,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q8006712,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1907.0,1918.0,1875-1899
69715,http://www.wikidata.org/entity/Q4797761,http://www.wikidata.org/entity/Q887724,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1875-1899,1905.0,1916.0,1908.0,1919.0,1875-1899
69755,http://www.wikidata.org/entity/Q4798604,http://www.wikidata.org/entity/Q5133249,University of Sydney|Sydney Law School,2,http://www.wikidata.org/entity/Q487556|http://www.wikidata.org/entity/Q7660015,1925-1949,1961.0,1972.0,1965.0,1976.0,1925-1949
69758,http://www.wikidata.org/entity/Q4798604,http://www.wikidata.org/entity/Q6143445,University of Sydney|Sydney Law School,2,http://www.wikidata.org/entity/Q487556|http://www.wikidata.org/entity/Q7660015,1925-1949,1961.0,1972.0,1964.0,1975.0,1925-1949
69762,http://www.wikidata.org/entity/Q4798604,http://www.wikidata.org/entity/Q6831895,University of Sydney|Sydney Law School,2,http://www.wikidata.org/entity/Q487556|http://www.wikidata.org/entity/Q7660015,1925-1949,1961.0,1972.0,1957.0,1968.0,1925-1949
69763,http://www.wikidata.org/entity/Q4798604,http://www.wikidata.org/entity/Q6939251,University of Sydney|Sydney Law School,2,http://www.wikidata.org/entity/Q487556|http://www.wikidata.org/entity/Q7660015,1925-1949,1961.0,1972.0,1956.0,1967.0,1925-1949
69764,http://www.wikidata.org/entity/Q4798604,http://www.wikidata.org/entity/Q7308759,University of Sydney|Sydney Law School,2,http://www.wikidata.org/entity/Q487556|http://www.wikidata.org/entity/Q7660015,1925-1949,1961.0,1972.0,1962.0,1973.0,1925-1949
69767,http://www.wikidata.org/entity/Q4798604,http://www.wikidata.org/entity/Q7701865,University of Sydney|Sydney Law School,2,http://www.wikidata.org/entity/Q487556|http://www.wikidata.org/entity/Q7660015,1925-1949,1961.0,1972.0,1955.0,1966.0,1925-1949
69768,http://www.wikidata.org/entity/Q4798604,http://www.wikidata.org/entity/Q8010270,University of Sydney|Sydney Law School,2,http://www.wikidata.org/entity/Q487556|http://www.wikidata.org/entity/Q7660015,1925-1949,1961.0,1972.0,1960.0,1971.0,1925-1949
69784,http://www.wikidata.org/entity/Q4798646,http://www.wikidata.org/entity/Q883577,Dartmouth College|Boston University School of Law,2,http://www.wikidata.org/entity/Q49116|http://www.wikidata.org/entity/Q3064264,1850-1874,1878.0,1889.0,1877.0,1888.0,1850-1874
69806,http://www.wikidata.org/entity/Q4798835,http://www.wikidata.org/entity/Q7327528,Fordham University|New York University School of Law,2,http://www.wikidata.org/entity/Q130965|http://www.wikidata.org/entity/Q846173,1925-1949,1958.0,1969.0,1961.0,1972.0,1925-1949
69809,http://www.wikidata.org/entity/Q4798835,http://www.wikidata.org/entity/Q8009497,Fordham University|New York University School of Law,2,http://www.wikidata.org/entity/Q130965|http://www.wikidata.org/entity/Q846173,1925-1949,1958.0,1969.0,1956.0,1967.0,1925-1949
104055,http://www.wikidata.org/entity/Q7945318,http://www.wikidata.org/entity/Q7965225,University of Mississippi School of Law|University of Mississippi,2,http://www.wikidata.org/entity/Q14693404|http://www.wikidata.org/entity/Q1138384,1925-1949,1959.0,1970.0,1957.0,1968.0,1925-1949
69829,http://www.wikidata.org/entity/Q4798963,http://www.wikidata.org/entity/Q764939,University of Edinburgh|University of Edinburgh School of Law,2,http://www.wikidata.org/entity/Q160302|http://www.wikidata.org/entity/Q7895368,1925-1949,1960.0,1971.0,1956.0,1967.0,1925-1949
69874,http://www.wikidata.org/entity/Q4799190,http://www.wikidata.org/entity/Q7327395,Georgetown University Law Center|Rensselaer Polytechnic Institute,2,http://www.wikidata.org/entity/Q846101|http://www.wikidata.org/entity/Q49211,1925-1949,1959.0,1970.0,1962.0,1973.0,1925-1949
69925,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q5075011,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1885.0,1896.0,1850-1874
69926,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q5134283,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1882.0,1893.0,1850-1874
69927,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q5343867,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1891.0,1902.0,1850-1874
69928,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q5365703,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1887.0,1898.0,1850-1874
69929,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q5443639,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1887.0,1898.0,1850-1874
69930,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q5490116,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1891.0,1902.0,1850-1874
69932,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q5492725,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1890.0,1901.0,1850-1874
69934,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q5658416,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1891.0,1902.0,1850-1874
69935,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q5725255,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1889.0,1900.0,1850-1874
69936,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q5918954,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1885.0,1896.0,1850-1874
69937,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q6238434,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1882.0,1893.0,1850-1874
69939,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q6504618,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1891.0,1902.0,1850-1874
69946,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q8004258,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1881.0,1892.0,1850-1874
69948,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q8019827,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1887.0,1898.0,1850-1874
69949,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q881922,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1887.0,1898.0,1850-1874
69950,http://www.wikidata.org/entity/Q4799205,http://www.wikidata.org/entity/Q914320,University of Michigan Law School|University of Michigan,2,http://www.wikidata.org/entity/Q911830|http://www.wikidata.org/entity/Q230492,1850-1874,1886.0,1897.0,1882.0,1893.0,1850-1874
69963,http://www.wikidata.org/entity/Q4799462,http://www.wikidata.org/entity/Q6742451,University of Southern California|USC Gould School of Law,2,http://www.wikidata.org/entity/Q4614|http://www.wikidata.org/entity/Q7866339,1925-1949,1943.0,1954.0,1945.0,1956.0,1925-1949
69966,http://www.wikidata.org/entity/Q4799462,http://www.wikidata.org/entity/Q7347729,University of Southern California|USC Gould School of Law,2,http://www.wikidata.org/entity/Q4614|http://www.wikidata.org/entity/Q7866339,1925-1949,1943.0,1954.0,1948.0,1959.0,1925-1949
69995,http://www.wikidata.org/entity/Q4799771,http://www.wikidata.org/entity/Q5727060,Trinity College|Harrow School,2,http://www.wikidata.org/entity/Q332342|http://www.wikidata.org/entity/Q1247373,1825-1849,1856.0,1867.0,1858.0,1869.0,1825-1849
70001,http://www.wikidata.org/entity/Q4799786,http://www.wikidata.org/entity/Q5039823,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1900-1924,1921.0,1932.0,1921.0,1932.0,1900-1924
70003,http://www.wikidata.org/entity/Q4799786,http://www.wikidata.org/entity/Q5127290,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1900-1924,1921.0,1932.0,1922.0,1933.0,1900-1924
70004,http://www.wikidata.org/entity/Q4799786,http://www.wikidata.org/entity/Q5201129,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1900-1924,1921.0,1932.0,1920.0,1931.0,1900-1924
70005,http://www.wikidata.org/entity/Q4799786,http://www.wikidata.org/entity/Q5407215,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1900-1924,1921.0,1932.0,1921.0,1932.0,1900-1924
70006,http://www.wikidata.org/entity/Q4799786,http://www.wikidata.org/entity/Q5544377,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1900-1924,1921.0,1932.0,1919.0,1930.0,1900-1924
70007,http://www.wikidata.org/entity/Q4799786,http://www.wikidata.org/entity/Q6253820,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1900-1924,1921.0,1932.0,1921.0,1932.0,1900-1924
70008,http://www.wikidata.org/entity/Q4799786,http://www.wikidata.org/entity/Q701855,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1900-1924,1921.0,1932.0,1917.0,1928.0,1875-1899
70009,http://www.wikidata.org/entity/Q4799786,http://www.wikidata.org/entity/Q7151871,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1900-1924,1921.0,1932.0,1926.0,1937.0,1900-1924
70010,http://www.wikidata.org/entity/Q4799786,http://www.wikidata.org/entity/Q7287818,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1900-1924,1921.0,1932.0,1920.0,1931.0,1900-1924
70038,http://www.wikidata.org/entity/Q4800365,http://www.wikidata.org/entity/Q5342664,Harvard Law School|Princeton University,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q21578,1900-1924,1928.0,1939.0,1923.0,1934.0,1900-1924
70040,http://www.wikidata.org/entity/Q4800365,http://www.wikidata.org/entity/Q5481777,Harvard Law School|Princeton University,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q21578,1900-1924,1928.0,1939.0,1930.0,1941.0,1900-1924
70071,http://www.wikidata.org/entity/Q4800365,http://www.wikidata.org/entity/Q7793588,Harvard Law School|Princeton University,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q21578,1900-1924,1928.0,1939.0,1934.0,1945.0,1900-1924
70119,http://www.wikidata.org/entity/Q4806139,http://www.wikidata.org/entity/Q54544213,Presidency University|University of Calcutta,2,http://www.wikidata.org/entity/Q2749583|http://www.wikidata.org/entity/Q1145306,1850-1874,1882.0,1893.0,1877.0,1888.0,1850-1874
70127,http://www.wikidata.org/entity/Q48119456,http://www.wikidata.org/entity/Q49846890,Makerere University|Law Development Centre,2,http://www.wikidata.org/entity/Q261506|http://www.wikidata.org/entity/Q6503014,1950-1974,1978.0,1989.0,1978.0,1989.0,1950-1974
70197,http://www.wikidata.org/entity/Q4828324,http://www.wikidata.org/entity/Q5075643,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1900-1924,1942.0,1953.0,1940.0,1951.0,1900-1924
70198,http://www.wikidata.org/entity/Q4828324,http://www.wikidata.org/entity/Q5080227,University of Michigan|University of Michigan Law School,2,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q911830,1900-1924,1942.0,1953.0,1944.0,1955.0,1925-1949
